Symbol,Kind,Item Name ,2014-12-31,2015-12-31,2016-12-31,2017-12-31,2018-12-31,2019-12-31,2020-01-31
A084110,SSC,상장주식수(주),"11,300,308","11,396,154","9,718,472","9,911,705","10,404,299","10,921,362","10,921,362"
A166090,NFS-IFRS(C),매출액(천원),"31,665,644","52,713,003","61,280,726","102,914,201","175,561,922",,
A166090,NFS-IFRS(S),매출액(천원),"31,665,644","52,713,003","61,280,726","102,914,201","175,561,922",,
A166090,NFS-IFRS(C),영업이익(천원),"3,889,050","9,914,597","11,134,400","23,538,669","49,615,391",,
A166090,NFS-IFRS(C),지배주주순이익(천원),"1,492,287","7,607,747","9,030,783","19,447,699","36,245,778",,
A166090,NFS-IFRS(C),총자본(천원),"20,126,274","31,941,527","41,724,376","85,549,607","119,653,787",,
A166090,NFS-IFRS(C),총부채(천원),"26,266,682","35,478,427","31,018,986","49,458,889","129,162,673",,
A166090,NFS-IFRS(C),자본금(천원),"3,131,769","3,631,769","3,730,769","4,737,369","9,608,237",,
A166090,NFS-IFRS(C),이익잉여금(천원),"11,209,215","18,470,953","27,308,787","47,145,853","80,681,976",,
A166090,NFS-IFRS(C),영업활동으로인한현금흐름(천원),"14,332,351","11,404,121","15,290,949","31,049,721","44,291,363",,
A166090,NFS-IFRS(C),투자활동으로인한현금흐름(천원),"-469,675","-12,082,777","-7,873,666","-64,049,551","-110,859,799",,
A166090,NFCF-IFRS(C),"수정DPS(보통주,현금)(원)",,,,125.00,250.00,,
A166090,SSC,수정주가(원),,,,"18,500","12,050","18,950","17,750"
A166090,SSC,종가(원),,,,"37,000","12,050","18,950","17,750"
A166090,SSC,상장주식수(주),,,,"9,474,737","19,216,474","19,627,674","19,627,674"
A025900,NFS-IFRS(C),매출액(천원),"565,245,160","674,669,376","690,688,212","702,053,040","759,970,977",,
A025900,NFS-IFRS(S),매출액(천원),"395,784,374","423,877,913","421,695,890","437,001,694","438,530,879",,
A025900,NFS-IFRS(C),영업이익(천원),"56,187,196","78,697,885","82,755,284","90,194,378","84,086,954",,
A025900,NFS-IFRS(C),지배주주순이익(천원),"22,121,815","25,246,392","34,137,224","34,221,737","35,074,323",,
A025900,NFS-IFRS(C),총자본(천원),"493,599,462","570,455,183","629,502,143","660,498,770","678,490,768",,
A025900,NFS-IFRS(C),총부채(천원),"569,051,657","573,430,594","581,432,057","563,612,802","551,295,819",,
A025900,NFS-IFRS(C),자본금(천원),"7,678,378","7,678,378","7,678,378","7,678,378","7,678,378",,
A025900,NFS-IFRS(C),이익잉여금(천원),"602,782,965","618,875,701","651,588,879","681,129,517","709,849,662",,
A025900,NFS-IFRS(C),영업활동으로인한현금흐름(천원),"85,241,498","96,591,197","122,312,041","91,234,226","116,180,374",,
A025900,NFS-IFRS(C),투자활동으로인한현금흐름(천원),"-21,423,534","-31,080,570","-103,690,590","-76,169,244","-119,303,534",,
A025900,NFCF-IFRS(C),"수정DPS(보통주,현금)(원)",,,212.77,248.23,177.30,,
A025900,SSC,수정주가(원),"13,975","25,639","21,763","22,510","20,450","16,950","17,050"
A025900,SSC,종가(원),"19,650","36,050","30,600","31,650","20,450","16,950","17,050"
A025900,SSC,상장주식수(주),"15,356,756","14,356,756","14,356,756","14,356,756","14,356,756","20,198,382","20,198,382"
A061970,NFS-IFRS(C),매출액(천원),"100,260,719","106,907,158","135,669,072","131,823,200","275,662,171",,
A061970,NFS-IFRS(S),매출액(천원),"100,260,719","106,907,158","135,669,072","131,823,200","157,123,370",,
A061970,NFS-IFRS(C),영업이익(천원),"-1,975,717","10,129,527","15,705,481","10,259,428","27,449,390",,
A061970,NFS-IFRS(C),지배주주순이익(천원),"-3,498,806","-8,167,363","13,513,420","7,973,228","15,281,961",,
A061970,NFS-IFRS(C),총자본(천원),"89,306,591","81,735,306","94,249,404","100,417,445","152,212,105",,
A061970,NFS-IFRS(C),총부채(천원),"139,439,043","143,538,143","118,055,244","136,041,992","227,190,313",,
A061970,NFS-IFRS(C),자본금(천원),"21,892,296","21,892,296","21,892,296","21,892,296","21,892,296",,
A061970,NFS-IFRS(C),이익잉여금(천원),"31,235,175","23,663,891","36,177,988","42,346,029","58,506,700",,
A061970,NFS-IFRS(C),영업활동으로인한현금흐름(천원),"23,865,856","29,938,289","49,346,631","27,903,655","68,549,065",,
A061970,NFS-IFRS(C),투자활동으로인한현금흐름(천원),"-12,529,364","-5,221,116","-15,437,082","-27,874,912","-127,191,590",,
A061970,NFCF-IFRS(C),"수정DPS(보통주,현금)(원)",,,,,,,
A061970,SSC,수정주가(원),"1,565","1,450","3,265","2,795","4,085","7,800","7,840"
A061970,SSC,종가(원),"1,565","1,450","3,265","2,795","4,085","7,800","7,840"
A061970,SSC,상장주식수(주),"43,784,592","43,784,592","43,784,592","43,784,592","43,784,592","43,784,592","43,784,592"
A029530,NFS-IFRS(C),매출액(천원),"480,039,122","500,503,730","507,283,935","558,437,442","557,945,582",,
A029530,NFS-IFRS(S),매출액(천원),"457,231,337","474,963,360","480,114,248","531,267,060","524,068,949",,
A029530,NFS-IFRS(C),영업이익(천원),"4,621,049","6,543,358","16,262,544","32,621,678","24,889,473",,
A029530,NFS-IFRS(C),지배주주순이익(천원),"17,115,417","9,354,847","31,789,402","31,678,675","35,034,112",,
A029530,NFS-IFRS(C),총자본(천원),"819,938,618","820,235,806","841,179,267","855,847,078","871,556,415",,
A029530,NFS-IFRS(C),총부채(천원),"95,686,147","109,047,052","91,019,127","84,698,683","78,654,122",,
A029530,NFS-IFRS(C),자본금(천원),"50,400,145","50,400,145","50,400,145","50,400,145","50,400,145",,
A029530,NFS-IFRS(C),이익잉여금(천원),"669,320,291","663,926,824","683,917,574","700,847,936","719,658,903",,
A029530,NFS-IFRS(C),영업활동으로인한현금흐름(천원),"27,347,777","-5,444,638","75,794,062","58,345,001","49,467,505",,
A029530,NFS-IFRS(C),투자활동으로인한현금흐름(천원),"3,131,175","19,560,576","23,717,725","-28,969,722","-20,774,129",,
A029530,NFCF-IFRS(C),"수정DPS(보통주,현금)(원)","1,500.00","1,200.00","1,500.00","1,650.00","1,600.00",,
A029530,SSC,수정주가(원),"67,800","49,850","54,900","63,400","45,900","36,900","34,000"
A029530,SSC,종가(원),"67,800","49,850","54,900","63,400","45,900","36,900","34,000"
A029530,SSC,상장주식수(주),"10,080,029","10,080,029","10,080,029","10,080,029","10,080,029","10,080,029","10,080,029"
A002990,NFS-IFRS(C),매출액(천원),"1,523,544,063","1,530,988,130","1,353,709,568","1,297,945,639","1,376,712,465",,
A002990,NFS-IFRS(S),매출액(천원),"1,522,759,522","1,530,257,353","1,352,983,409","1,297,393,428","1,376,234,626",,
A002990,NFS-IFRS(C),영업이익(천원),"39,815,770","20,777,168","41,801,262","31,054,433","42,256,444",,
A002990,NFS-IFRS(C),지배주주순이익(천원),"105,802,212","-6,109,525","36,036,543","95,278,014","-470,572",,
A002990,NFS-IFRS(C),총자본(천원),"300,902,829","290,170,399","311,258,016","392,692,827","356,297,250",,
A002990,NFS-IFRS(C),총부채(천원),"1,203,465,223","1,019,861,434","963,344,765","892,182,689","825,912,672",,
A002990,NFS-IFRS(C),자본금(천원),"171,549,755","175,495,945","176,916,295","180,708,965","181,638,075",,
A002990,NFS-IFRS(C),이익잉여금(천원),"91,303,180","91,900,690","124,281,206","208,425,814","208,572,578",,
A002990,NFS-IFRS(C),영업활동으로인한현금흐름(천원),"-189,386,118","18,208,001","19,088,939","75,882,926","55,707,440",,
A002990,NFS-IFRS(C),투자활동으로인한현금흐름(천원),"120,711,108","44,594,301","22,194,727","-10,320,072","-17,779,761",,
A002990,NFCF-IFRS(C),"수정DPS(보통주,현금)(원)",,,300.00,500.00,500.00,,
A002990,SSC,수정주가(원),"22,700","14,800","9,680","9,510","11,800","11,500","9,470"
A002990,SSC,종가(원),"22,700","14,800","9,680","9,510","11,800","11,500","9,470"
A002990,SSC,상장주식수(주),"32,933,871","34,806,923","35,090,993","35,849,527","36,035,349","36,035,349","36,035,349"
A038500,NFS-IFRS(C),매출액(천원),"553,554,217","563,812,485","615,909,683","671,307,465","576,027,308",,
A038500,NFS-IFRS(S),매출액(천원),"553,051,229","563,037,737","615,637,893","670,133,332","571,299,588",,
A038500,NFS-IFRS(C),영업이익(천원),"64,344,679","46,938,953","68,541,575","74,355,172","745,232",,
A038500,NFS-IFRS(C),지배주주순이익(천원),"326,917,342","-10,838,171","50,294,749","36,285,020","-4,339,986",,
A038500,NFS-IFRS(C),총자본(천원),"570,082,944","549,198,460","596,713,854","632,315,705","621,044,662",,
A038500,NFS-IFRS(C),총부채(천원),"742,161,624","558,497,685","666,636,974","632,988,002","685,801,934",,
A038500,NFS-IFRS(C),자본금(천원),"53,678,587","53,678,587","53,678,587","53,678,587","53,678,587",,
A038500,NFS-IFRS(C),이익잉여금(천원),"289,519,593","267,615,882","314,978,068","350,276,176","342,612,592",,
A038500,NFS-IFRS(C),영업활동으로인한현금흐름(천원),"113,831,579","69,665,713","107,621,003","90,616,426","52,203,482",,
A038500,NFS-IFRS(C),투자활동으로인한현금흐름(천원),"193,552,826","38,434,946","-171,652,983","-70,362,900","-69,794,428",,
A038500,NFCF-IFRS(C),"수정DPS(보통주,현금)(원)",,,,50.00,,,
A038500,SSC,수정주가(원),"3,025","4,200","3,120","3,085","4,300","3,790","3,175"
A038500,SSC,종가(원),"3,025","4,200","3,120","3,085","4,300","3,790","3,175"
A038500,SSC,상장주식수(주),"107,357,173","107,357,173","107,357,173","107,357,173","107,357,173","107,357,173","107,357,173"
A213500,NFS-IFRS(C),매출액(천원),,"1,511,653,095","1,530,538,822","1,601,421,215","1,792,348,189",,
A213500,NFS-IFRS(S),매출액(천원),,"1,349,589,229","1,348,565,318","1,539,435,142","1,738,953,743",,
A213500,NFS-IFRS(C),영업이익(천원),,"75,043,506","122,114,809","63,676,311","111,355,429",,
A213500,NFS-IFRS(C),지배주주순이익(천원),,"24,088,019","42,634,709","42,027,814","38,096,152",,
A213500,NFS-IFRS(C),총자본(천원),,"351,708,396","446,991,653","544,402,061","587,513,335",,
A213500,NFS-IFRS(C),총부채(천원),,"1,093,646,809","966,132,071","1,196,623,572","1,215,323,134",,
A213500,NFS-IFRS(C),자본금(천원),,"82,682,545","100,682,545","119,013,080","119,013,080",,
A213500,NFS-IFRS(C),이익잉여금(천원),,"23,296,753","54,527,691","73,724,526","93,743,041",,
A213500,NFS-IFRS(C),영업활동으로인한현금흐름(천원),,"114,911,915","154,422,187","104,506,557","124,064,312",,
A213500,NFS-IFRS(C),투자활동으로인한현금흐름(천원),,"-71,326,538","-49,109,115","-29,039,652","-61,289,199",,
A213500,NFCF-IFRS(C),"수정DPS(보통주,현금)(원)",,485.44,700.00,600.00,600.00,,
A213500,SSC,수정주가(원),,"19,870","19,700","14,000","16,600","14,450","14,300"
A213500,SSC,종가(원),,"20,600","19,700","14,000","16,600","14,450","14,300"
A213500,SSC,상장주식수(주),,"16,536,509","20,136,509","23,800,576","23,800,576","23,800,576","23,800,576"
A012610,NFS-IFRS(C),매출액(천원),"277,181,095","263,163,677","274,873,817","299,987,729","331,102,011",,
A012610,NFS-IFRS(S),매출액(천원),"190,395,047","175,006,703","179,267,850","193,975,818","222,659,442",,
A012610,NFS-IFRS(C),영업이익(천원),"14,093,166","6,718,134","10,577,181","7,364,797","19,691,167",,
A012610,NFS-IFRS(C),지배주주순이익(천원),"9,927,212","1,888,305","5,126,344","3,576,325","13,217,828",,
A012610,NFS-IFRS(C),총자본(천원),"198,238,667","201,125,304","208,293,196","210,934,933","223,759,383",,
A012610,NFS-IFRS(C),총부채(천원),"114,800,458","125,562,133","136,005,319","147,016,537","189,237,207",,
A012610,NFS-IFRS(C),자본금(천원),"20,198,183","20,198,183","20,198,183","20,198,183","20,198,183",,
A012610,NFS-IFRS(C),이익잉여금(천원),"132,138,153","131,887,394","134,877,938","136,363,401","147,638,515",,
A012610,NFS-IFRS(C),영업활동으로인한현금흐름(천원),"18,368,986","5,444,861","19,013,689","5,323,456","1,873,412",,
A012610,NFS-IFRS(C),투자활동으로인한현금흐름(천원),"-12,201,523","-10,080,952","-7,033,423","-25,434,854","-31,671,509",,
A012610,NFCF-IFRS(C),"수정DPS(보통주,현금)(원)",50.00,50.00,50.00,50.00,50.00,,
A012610,SSC,수정주가(원),"4,260","3,670","4,990","5,800","5,800","7,740","8,290"
A012610,SSC,종가(원),"4,260","3,670","4,990","5,800","5,800","7,740","8,290"
A012610,SSC,상장주식수(주),"40,396,365","40,396,365","40,396,365","40,396,365","40,396,365","40,786,365","40,786,365"
A009290,NFS-IFRS(C),매출액(천원),"522,274,345","955,453,632","1,056,428,809","1,141,565,921","1,180,219,947",,
A009290,NFS-IFRS(S),매출액(천원),"520,972,514","572,260,618","636,317,841","688,537,398","697,077,550",,
A009290,NFS-IFRS(C),영업이익(천원),"50,459,249","50,866,462","44,388,946","35,737,450","33,944,903",,
A009290,NFS-IFRS(C),지배주주순이익(천원),"35,043,972","35,015,308","28,062,801","23,196,130","22,345,019",,
A009290,NFS-IFRS(C),총자본(천원),"314,395,912","377,727,718","399,679,189","416,301,202","430,838,604",,
A009290,NFS-IFRS(C),총부채(천원),"128,132,306","286,058,763","280,100,926","306,398,536","301,218,200",,
A009290,NFS-IFRS(C),자본금(천원),"52,420,851","52,420,851","52,420,851","52,420,851","52,420,851",,
A009290,NFS-IFRS(C),이익잉여금(천원),"255,241,760","286,567,722","311,439,266","331,239,470","349,545,228",,
A009290,NFS-IFRS(C),영업활동으로인한현금흐름(천원),"32,750,105","41,138,925","28,799,301","23,464,846","53,096,472",,
A009290,NFS-IFRS(C),투자활동으로인한현금흐름(천원),"-23,016,015","-68,335,007","-18,936,546","-24,133,597","-20,360,072",,
A009290,NFCF-IFRS(C),"수정DPS(보통주,현금)(원)",80.00,80.00,80.00,80.00,80.00,,
A009290,SSC,수정주가(원),"10,500","11,150","8,520","8,750","6,850","6,650","6,420"
A009290,SSC,종가(원),"10,500","11,150","8,520","8,750","6,850","6,650","6,420"
A009290,SSC,상장주식수(주),"52,420,851","52,420,851","52,420,851","52,420,851","52,420,851","52,420,851","52,420,851"
A319660,NFS-IFRS(C),매출액(천원),,,,,,,
A319660,NFS-IFRS(S),매출액(천원),,,,,,,
A319660,NFS-IFRS(C),영업이익(천원),,,,,,,
A319660,NFS-IFRS(C),지배주주순이익(천원),,,,,,,
A319660,NFS-IFRS(C),총자본(천원),,,,,,,
A319660,NFS-IFRS(C),총부채(천원),,,,,,,
A319660,NFS-IFRS(C),자본금(천원),,,,,,,
A319660,NFS-IFRS(C),이익잉여금(천원),,,,,,,
A319660,NFS-IFRS(C),영업활동으로인한현금흐름(천원),,,,,,,
A319660,NFS-IFRS(C),투자활동으로인한현금흐름(천원),,,,,,,
A319660,NFCF-IFRS(C),"수정DPS(보통주,현금)(원)",,,,,,,
A319660,SSC,수정주가(원),,,,,,"23,600","22,750"
A319660,SSC,종가(원),,,,,,"23,600","22,750"
A319660,SSC,상장주식수(주),,,,,,"14,765,020","14,765,020"
A143240,NFS-IFRS(C),매출액(천원),"55,301,566","68,496,029","73,701,173","81,347,113","86,145,918",,
A143240,NFS-IFRS(S),매출액(천원),"55,301,566","68,496,029","55,357,477","52,529,118","57,494,328",,
A143240,NFS-IFRS(C),영업이익(천원),"4,248,191","10,263,234","13,392,303","15,459,447","18,875,824",,
A143240,NFS-IFRS(C),지배주주순이익(천원),"3,250,821","8,687,623","10,420,313","3,409,905","16,668,712",,
A143240,NFS-IFRS(C),총자본(천원),"59,786,213","64,164,713","73,749,157","75,707,353","89,602,210",,
A143240,NFS-IFRS(C),총부채(천원),"6,250,389","8,007,290","9,206,276","22,049,707","14,862,331",,
A143240,NFS-IFRS(C),자본금(천원),"5,817,132","5,817,132","5,817,132","5,817,132","5,817,132",,
A143240,NFS-IFRS(C),이익잉여금(천원),"18,013,742","25,797,860","35,227,789","37,317,182","50,710,769",,
A143240,NFS-IFRS(C),영업활동으로인한현금흐름(천원),"4,531,701","10,960,225","13,159,052","15,875,730","9,679,520",,
A143240,NFS-IFRS(C),투자활동으로인한현금흐름(천원),"-5,745,081","-5,659,057","-47,107","-24,088,259","-6,097,101",,
A143240,NFCF-IFRS(C),"수정DPS(보통주,현금)(원)",80.00,90.00,120.00,60.00,390.00,,
A143240,SSC,수정주가(원),"11,200","23,000","17,600","21,350","18,150","31,000","28,800"
A143240,SSC,종가(원),"11,200","23,000","17,600","21,350","18,150","31,000","28,800"
A143240,SSC,상장주식수(주),"11,634,263","11,634,263","11,634,263","11,634,263","11,634,263","11,634,263","11,659,263"
A122900,NFS-IFRS(C),매출액(천원),"2,733,773,271","3,143,908,415","3,400,004,480","3,080,451,880","2,935,242,220",,
A122900,NFS-IFRS(S),매출액(천원),"2,456,139,078","2,605,008,144","2,682,496,235","2,307,870,564","2,248,879,468",,
A122900,NFS-IFRS(C),영업이익(천원),"56,843,483","63,690,412","60,484,950","33,976,719","36,201,357",,
A122900,NFS-IFRS(C),지배주주순이익(천원),"40,452,095","41,590,131","26,148,668","7,704,369","12,315,560",,
A122900,NFS-IFRS(C),총자본(천원),"433,106,418","449,048,433","457,452,921","440,472,077","441,527,180",,
A122900,NFS-IFRS(C),총부채(천원),"657,379,789","817,257,184","876,611,676","646,455,885","636,748,896",,
A122900,NFS-IFRS(C),자본금(천원),"18,166,670","18,166,670","18,166,670","18,166,670","18,166,670",,
A122900,NFS-IFRS(C),이익잉여금(천원),"226,188,417","250,071,569","259,066,747","251,511,953","257,096,805",,
A122900,NFS-IFRS(C),영업활동으로인한현금흐름(천원),"217,863,540","-42,218,123","122,424,239","171,965,594","17,082,071",,
A122900,NFS-IFRS(C),투자활동으로인한현금흐름(천원),"-107,628,053","-11,539,727","-67,591,681","-125,858,649","-97,767",,
A122900,NFCF-IFRS(C),"수정DPS(보통주,현금)(원)",500.00,500.00,450.00,350.00,450.00,,
A122900,SSC,수정주가(원),"28,400","25,300","10,400","9,010","6,920","10,400","9,330"
A122900,SSC,종가(원),"28,400","25,300","10,400","9,010","6,920","10,400","9,330"
A122900,SSC,상장주식수(주),"35,943,340","35,943,340","35,943,340","35,943,340","35,943,340","35,943,340","35,943,340"
A045390,NFS-IFRS(C),매출액(천원),"84,913,972","82,628,497","99,036,870","85,793,071","102,692,723",,
A045390,NFS-IFRS(S),매출액(천원),"64,796,760","57,045,400","78,046,983","72,213,346","86,938,638",,
A045390,NFS-IFRS(C),영업이익(천원),"5,656,154","5,629,029","14,039,105","7,122,707","7,815,572",,
A045390,NFS-IFRS(C),지배주주순이익(천원),"4,911,391","5,177,812","10,601,661","7,059,134","6,450,239",,
A045390,NFS-IFRS(C),총자본(천원),"66,330,828","71,800,798","82,953,771","89,946,257","93,539,432",,
A045390,NFS-IFRS(C),총부채(천원),"26,158,433","30,364,899","31,681,563","37,138,641","31,076,426",,
A045390,NFS-IFRS(C),자본금(천원),"7,079,103","7,115,152","7,115,152","7,115,152","7,115,152",,
A045390,NFS-IFRS(C),이익잉여금(천원),"41,562,424","46,828,137","57,528,778","64,635,618","68,138,311",,
